role_name,mob_status,drop_id,drop_path,container_path,container_type,weight,item_id,quantity_min,quantity_max
Skeleton_Burnt_Alchemist,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[2]/Containers[0],Single,10,Potion_Antidote,1,1
Skeleton_Burnt_Alchemist,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Alchemist,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Alchemist,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Alchemist,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Alchemist_Patrol,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Alchemist_Patrol,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Alchemist_Patrol,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[2]/Containers[0],Single,10,Potion_Antidote,1,1
Skeleton_Burnt_Alchemist_Patrol,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Alchemist_Patrol,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Alchemist_Patrol,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Alchemist_Patrol,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Alchemist_Wander,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Alchemist_Wander,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Alchemist_Wander,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[2]/Containers[0],Single,10,Potion_Antidote,1,1
Skeleton_Burnt_Alchemist_Wander,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Alchemist_Wander,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Alchemist_Wander,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Alchemist_Wander,suppressed,Drop_Skeleton_Burnt_Alchemist,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Alchemist.json,Container/Containers[3]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Archer,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Archer,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Archer,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[2]/Containers[0],Single,25,Weapon_Arrow_Crude,15,15
Skeleton_Burnt_Archer,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[3]/Containers[0],Single,5,Weapon_Crossbow_Ancient_Steel,,
Skeleton_Burnt_Archer,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Archer,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Archer,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Archer,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Archer_Patrol,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Archer_Patrol,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Archer_Patrol,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[2]/Containers[0],Single,25,Weapon_Arrow_Crude,15,15
Skeleton_Burnt_Archer_Patrol,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[3]/Containers[0],Single,5,Weapon_Crossbow_Ancient_Steel,,
Skeleton_Burnt_Archer_Patrol,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Archer_Patrol,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Archer_Patrol,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Archer_Patrol,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Archer_Wander,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Archer_Wander,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Archer_Wander,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[2]/Containers[0],Single,25,Weapon_Arrow_Crude,15,15
Skeleton_Burnt_Archer_Wander,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[3]/Containers[0],Single,5,Weapon_Crossbow_Ancient_Steel,,
Skeleton_Burnt_Archer_Wander,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Archer_Wander,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Archer_Wander,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Archer_Wander,suppressed,Drop_Skeleton_Burnt_Archer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Archer.json,Container/Containers[4]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Gunner,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Gunner,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Gunner,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Gunner,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Gunner,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Gunner,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Gunner_Patrol,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Gunner_Patrol,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Gunner_Patrol,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Gunner_Patrol,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Gunner_Patrol,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Gunner_Patrol,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Gunner_Wander,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Gunner_Wander,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Gunner_Wander,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Gunner_Wander,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Gunner_Wander,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Gunner_Wander,suppressed,Drop_Skeleton_Burnt_Gunner,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Gunner.json,Container/Containers[2]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Knight,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Knight,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Knight,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Knight,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Knight,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Knight,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Knight,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[3]/Containers[0],Single,50,Weapon_Sword_Steel_Rusty,,
Skeleton_Burnt_Knight,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[3]/Containers[1],Single,50,Weapon_Shield_Rusty,,
Skeleton_Burnt_Knight_Patrol,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Knight_Patrol,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Knight_Patrol,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Knight_Patrol,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Knight_Patrol,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Knight_Patrol,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Knight_Patrol,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[3]/Containers[0],Single,50,Weapon_Sword_Steel_Rusty,,
Skeleton_Burnt_Knight_Patrol,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[3]/Containers[1],Single,50,Weapon_Shield_Rusty,,
Skeleton_Burnt_Knight_Wander,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Knight_Wander,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Knight_Wander,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Knight_Wander,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Knight_Wander,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Knight_Wander,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[2]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Knight_Wander,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[3]/Containers[0],Single,50,Weapon_Sword_Steel_Rusty,,
Skeleton_Burnt_Knight_Wander,suppressed,Drop_Skeleton_Burnt_Knight,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Knight.json,Container/Containers[3]/Containers[1],Single,50,Weapon_Shield_Rusty,,
Skeleton_Burnt_Lancer,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Lancer,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Lancer,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Lancer,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Lancer,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Lancer,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Lancer,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[3]/Containers[0],Single,50,Weapon_Battleaxe_Steel_Rusty,,
Skeleton_Burnt_Lancer_Patrol,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Lancer_Patrol,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Lancer_Patrol,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Lancer_Patrol,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Lancer_Patrol,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Lancer_Patrol,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Lancer_Patrol,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[3]/Containers[0],Single,50,Weapon_Battleaxe_Steel_Rusty,,
Skeleton_Burnt_Lancer_Wander,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[0]/Containers[0],Single,100,Ingredient_Fabric_Scrap_Cindercloth,1,3
Skeleton_Burnt_Lancer_Wander,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,1,2
Skeleton_Burnt_Lancer_Wander,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Lancer_Wander,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Lancer_Wander,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Lancer_Wander,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[2]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
Skeleton_Burnt_Lancer_Wander,suppressed,Drop_Skeleton_Burnt_Lancer,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Lancer.json,Container/Containers[3]/Containers[0],Single,50,Weapon_Battleaxe_Steel_Rusty,,
Skeleton_Burnt_Praetorian,suppressed,Drop_Skeleton_Burnt_Praetorian,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Praetorian.json,Container/Containers[0]/Containers[0],Single,70,Ingredient_Bar_Thorium,1,3
Skeleton_Burnt_Praetorian,suppressed,Drop_Skeleton_Burnt_Praetorian,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Praetorian.json,Container/Containers[0]/Containers[1],Single,30,Ingredient_Bar_Cobalt,1,3
Skeleton_Burnt_Praetorian,suppressed,Drop_Skeleton_Burnt_Praetorian,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Praetorian.json,Container/Containers[1]/Containers[0],Single,100,Ingredient_Fire_Essence,3,6
Skeleton_Burnt_Praetorian,suppressed,Drop_Skeleton_Burnt_Praetorian,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Praetorian.json,Container/Containers[2]/Containers[0],Single,25,Armor_Steel_Ancient_Head,1,1
Skeleton_Burnt_Praetorian,suppressed,Drop_Skeleton_Burnt_Praetorian,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Praetorian.json,Container/Containers[2]/Containers[1],Single,25,Armor_Steel_Ancient_Chest,1,1
Skeleton_Burnt_Praetorian,suppressed,Drop_Skeleton_Burnt_Praetorian,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Praetorian.json,Container/Containers[2]/Containers[2],Single,25,Armor_Steel_Ancient_Hands,1,1
Skeleton_Burnt_Praetorian,suppressed,Drop_Skeleton_Burnt_Praetorian,Server/Drops/NPCs/Undead/Drop_Skeleton_Burnt_Praetorian.json,Container/Containers[2]/Containers[3],Single,25,Armor_Steel_Ancient_Legs,1,1
