drop_id,drop_path,category,container_path,container_type,weight,item_id,quantity_min,quantity_max
Zone1_Encounters_Tier2,Server/Drops/Prefabs/Zone1_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[15],Single,10,Weapon_Shortbow_Crude,1,1
Zone1_Encounters_Tier2,Server/Drops/Prefabs/Zone1_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[16],Single,25,Tool_Hatchet_Crude,1,1
Zone1_Encounters_Tier2,Server/Drops/Prefabs/Zone1_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[17],Single,25,Tool_Pickaxe_Crude,1,1
Zone1_Encounters_Tier2,Server/Drops/Prefabs/Zone1_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[18],Single,75,Weapon_Arrow_Crude,4,9
Zone1_Encounters_Tier2,Server/Drops/Prefabs/Zone1_Encounters_Tier2.json,Prefabs,Container/Containers[3]/Containers[0],Single,5,Wood_Aspen_Trunk,4,9
Zone1_Encounters_Tier2,Server/Drops/Prefabs/Zone1_Encounters_Tier2.json,Prefabs,Container/Containers[3]/Containers[1],Single,5,Wood_Azure_Trunk,4,9
Zone1_Encounters_Tier2,Server/Drops/Prefabs/Zone1_Encounters_Tier2.json,Prefabs,Container/Containers[3]/Containers[2],Single,5,Wood_Beech_Trunk,4,9
Zone1_Encounters_Tier2,Server/Drops/Prefabs/Zone1_Encounters_Tier2.json,Prefabs,Container/Containers[3]/Containers[3],Single,5,Wood_Birch_Trunk,4,9
Zone1_Encounters_Tier2,Server/Drops/Prefabs/Zone1_Encounters_Tier2.json,Prefabs,Container/Containers[3]/Containers[4],Single,5,Wood_Maple_Trunk,4,9
Zone1_Encounters_Tier2,Server/Drops/Prefabs/Zone1_Encounters_Tier2.json,Prefabs,Container/Containers[3]/Containers[5],Single,5,Wood_Redwood_Trunk,4,9
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[0],Single,10,Ingredient_Fabric_Scrap_Linen,2,6
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[1],Single,10,Ingredient_Life_Essence,2,6
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[2],Single,5,Ingredient_Leather_Light,1,3
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[3],Single,7,Ingredient_Leather_Medium,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[4],Single,3,Ingredient_Leather_Heavy,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[5],Single,1,Ingredient_Powder_Boom,1,3
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[6],Single,5,Ingredient_Fibre,4,9
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[7],Single,3,Ingredient_Stick,3,5
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[8],Single,1,Ingredient_Tree_Sap,2,3
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[9],Single,3,Ingredient_Charcoal,5,16
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[10],Single,12,Ore_Copper,2,4
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[11],Single,16,Ore_Iron,3,5
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[12],Single,5,Ore_Silver,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[13],Single,3,Ore_Gold,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[14],Single,2,Ingredient_Bar_Silver,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[15],Single,1,Ingredient_Bar_Gold,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[16],Single,4,Ingredient_Bar_Copper,1,3
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[17],Single,3,Ingredient_Bar_Iron,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[18],Single,1,Tool_Repair_Kit_Iron,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[0],Single,5,Plant_Seeds_Carrot,2,3
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[1],Single,5,Plant_Seeds_Corn,2,3
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[2],Single,2,Food_Vegetable_Cooked,1,3
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[3],Single,2,Food_Wildmeat_Cooked,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[4],Single,2,Food_Fish_Grilled,1,3
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[5],Single,2,Food_Kebab_Mushroom,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[6],Single,2,Food_Kebab_Fruit,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[7],Single,2,Food_Kebab_Meat,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[8],Single,2,Food_Kebab_Vegetable,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[9],Single,5,Potion_Health_Lesser,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[10],Single,5,Potion_Stamina_Lesser,1,2
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[0],Single,2,Weapon_Battleaxe_Copper,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[1],Single,2,Weapon_Daggers_Copper,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[2],Single,2,Weapon_Mace_Copper,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[3],Single,2,Weapon_Sword_Copper,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[4],Single,2,Weapon_Shield_Copper,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[5],Single,2,Weapon_Shortbow_Copper,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[6],Single,3,Tool_Hatchet_Copper,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[7],Single,3,Tool_Pickaxe_Copper,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[8],Single,3,Armor_Copper_Chest,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[9],Single,3,Armor_Copper_Hands,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[10],Single,3,Armor_Copper_Head,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[11],Single,3,Armor_Copper_Legs,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[12],Single,10,Weapon_Battleaxe_Crude,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[13],Single,10,Weapon_Daggers_Crude,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[14],Single,10,Weapon_Mace_Crude,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[15],Single,10,Weapon_Sword_Crude,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[16],Single,10,Weapon_Shield_Wood,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[17],Single,10,Weapon_Shortbow_Crude,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[18],Single,25,Tool_Hatchet_Crude,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[19],Single,25,Tool_Pickaxe_Crude,1,1
Zone1_Encounters_Tier3,Server/Drops/Prefabs/Zone1_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[20],Single,75,Weapon_Arrow_Crude,5,12
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[0],Single,10,Ingredient_Fabric_Scrap_Linen,3,8
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[1],Single,10,Ingredient_Life_Essence,3,8
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[2],Single,3,Ingredient_Leather_Light,2,5
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[3],Single,6,Ingredient_Leather_Medium,2,4
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[4],Single,6,Ingredient_Leather_Heavy,1,2
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[5],Single,1,Ingredient_Powder_Boom,2,4
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[6],Single,5,Ingredient_Fibre,5,10
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[7],Single,3,Ingredient_Stick,4,6
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[8],Single,1,Ingredient_Tree_Sap,3,4
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[9],Single,3,Ingredient_Charcoal,3,11
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[10],Single,6,Ore_Silver,3,4
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[11],Single,4,Ore_Gold,2,3
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[12],Single,3,Ingredient_Bar_Silver,1,2
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[13],Single,2,Ingredient_Bar_Gold,1,2
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[14],Single,10,Ingredient_Bar_Copper,2,5
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[15],Single,10,Ingredient_Bar_Iron,2,4
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[16],Single,1,Tool_Repair_Kit_Iron,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[0],Single,5,Plant_Seeds_Carrot,2,3
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[1],Single,5,Plant_Seeds_Corn,2,3
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[2],Single,5,Potion_Health_Lesser,1,2
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[3],Single,5,Potion_Stamina_Lesser,1,2
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[0],Single,3,Weapon_Battleaxe_Copper,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[1],Single,3,Weapon_Daggers_Copper,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[2],Single,3,Weapon_Mace_Copper,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[3],Single,3,Weapon_Sword_Copper,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[4],Single,3,Weapon_Shield_Copper,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[5],Single,3,Weapon_Shortbow_Copper,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[6],Single,5,Tool_Hatchet_Copper,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[7],Single,5,Tool_Pickaxe_Copper,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[8],Single,5,Armor_Copper_Chest,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[9],Single,5,Armor_Copper_Hands,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[10],Single,5,Armor_Copper_Head,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[11],Single,5,Armor_Copper_Legs,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[12],Single,10,Weapon_Battleaxe_Crude,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[13],Single,10,Weapon_Daggers_Crude,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[14],Single,10,Weapon_Mace_Crude,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[15],Single,10,Weapon_Sword_Crude,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[16],Single,10,Weapon_Shield_Wood,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[17],Single,10,Weapon_Shortbow_Crude,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[18],Single,25,Tool_Hatchet_Crude,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[19],Single,25,Tool_Pickaxe_Crude,1,1
Zone1_Encounters_Tier4,Server/Drops/Prefabs/Zone1_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[20],Single,75,Weapon_Arrow_Crude,6,15
Zone1_Goblin_Tier1,Server/Drops/Prefabs/Zone1_Goblin_Tier1.json,Prefabs,Container/Containers[0]/Containers[0],Single,15,Ingredient_Powder_Boom,1,2
Zone1_Goblin_Tier1,Server/Drops/Prefabs/Zone1_Goblin_Tier1.json,Prefabs,Container/Containers[0]/Containers[1],Single,5,Weapon_Bomb,1,2
Zone1_Goblin_Tier1,Server/Drops/Prefabs/Zone1_Goblin_Tier1.json,Prefabs,Container/Containers[0]/Containers[2],Single,10,Ore_Silver,2,4
Zone1_Goblin_Tier1,Server/Drops/Prefabs/Zone1_Goblin_Tier1.json,Prefabs,Container/Containers[0]/Containers[3],Single,7,Ore_Gold,2,3
Zone1_Goblin_Tier1,Server/Drops/Prefabs/Zone1_Goblin_Tier1.json,Prefabs,Container/Containers[0]/Containers[4],Single,2,Weapon_Mace_Scrap,1,1
Zone1_Goblin_Tier1,Server/Drops/Prefabs/Zone1_Goblin_Tier1.json,Prefabs,Container/Containers[0]/Containers[5],Single,2,Weapon_Shield_Scrap,1,1
Zone1_Goblin_Tier1,Server/Drops/Prefabs/Zone1_Goblin_Tier1.json,Prefabs,Container/Containers[0]/Containers[6],Single,2,Weapon_Sword_Scrap,1,1
Zone1_Goblin_Tier2,Server/Drops/Prefabs/Zone1_Goblin_Tier2.json,Prefabs,Container/Containers[0]/Containers[0],Single,15,Ingredient_Powder_Boom,1,1
Zone1_Goblin_Tier2,Server/Drops/Prefabs/Zone1_Goblin_Tier2.json,Prefabs,Container/Containers[0]/Containers[1],Single,5,Weapon_Bomb,1,2
Zone1_Goblin_Tier2,Server/Drops/Prefabs/Zone1_Goblin_Tier2.json,Prefabs,Container/Containers[0]/Containers[2],Single,10,Ore_Silver,1,3
Zone1_Goblin_Tier2,Server/Drops/Prefabs/Zone1_Goblin_Tier2.json,Prefabs,Container/Containers[0]/Containers[3],Single,7,Ore_Gold,1,2
Zone1_Goblin_Tier2,Server/Drops/Prefabs/Zone1_Goblin_Tier2.json,Prefabs,Container/Containers[0]/Containers[4],Single,2,Weapon_Mace_Scrap,1,1
Zone1_Goblin_Tier2,Server/Drops/Prefabs/Zone1_Goblin_Tier2.json,Prefabs,Container/Containers[0]/Containers[5],Single,2,Weapon_Shield_Scrap,1,1
Zone1_Goblin_Tier2,Server/Drops/Prefabs/Zone1_Goblin_Tier2.json,Prefabs,Container/Containers[0]/Containers[6],Single,2,Weapon_Sword_Scrap,1,1
Zone1_Goblin_Tier3,Server/Drops/Prefabs/Zone1_Goblin_Tier3.json,Prefabs,Container/Containers[0]/Containers[0],Single,15,Ingredient_Powder_Boom,1,2
Zone1_Goblin_Tier3,Server/Drops/Prefabs/Zone1_Goblin_Tier3.json,Prefabs,Container/Containers[0]/Containers[1],Single,6,Weapon_Bomb,1,3
Zone1_Goblin_Tier3,Server/Drops/Prefabs/Zone1_Goblin_Tier3.json,Prefabs,Container/Containers[0]/Containers[2],Single,12,Ore_Silver,2,4
Zone1_Goblin_Tier3,Server/Drops/Prefabs/Zone1_Goblin_Tier3.json,Prefabs,Container/Containers[0]/Containers[3],Single,9,Ore_Gold,2,3
Zone1_Goblin_Tier3,Server/Drops/Prefabs/Zone1_Goblin_Tier3.json,Prefabs,Container/Containers[0]/Containers[4],Single,3,Weapon_Mace_Scrap,1,1
Zone1_Goblin_Tier3,Server/Drops/Prefabs/Zone1_Goblin_Tier3.json,Prefabs,Container/Containers[0]/Containers[5],Single,3,Weapon_Shield_Scrap,1,1
Zone1_Goblin_Tier3,Server/Drops/Prefabs/Zone1_Goblin_Tier3.json,Prefabs,Container/Containers[0]/Containers[6],Single,3,Weapon_Sword_Scrap,1,1
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[0],Single,30,Ingredient_Life_Essence,1,2
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[1],Single,15,Plant_Seeds_Wheat,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[2],Single,15,Plant_Seeds_Lettuce,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[3],Single,12,Plant_Seeds_Carrot,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[4],Single,12,Plant_Seeds_Corn,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[5],Single,9,Plant_Seeds_Cauliflower,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[6],Single,9,Plant_Seeds_Turnip,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[7],Single,7,Plant_Seeds_Aubergine,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[8],Single,7,Plant_Seeds_Pumpkin,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[9],Single,5,Plant_Seeds_Tomato,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[10],Single,5,Plant_Seeds_Chilli,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[11],Single,3,Plant_Seeds_Rice,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[12],Single,3,Plant_Seeds_Onion,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[13],Single,1,Plant_Seeds_Potato,1,3
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[14],Single,15,Plant_Crop_Wheat_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[15],Single,15,Plant_Crop_Lettuce_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[16],Single,12,Plant_Crop_Carrot_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[17],Single,12,Plant_Crop_Corn_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[18],Single,9,Plant_Crop_Cauliflower_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[19],Single,9,Plant_Crop_Turnip_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[20],Single,7,Plant_Crop_Aubergine_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[21],Single,7,Plant_Crop_Pumpkin_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[22],Single,5,Plant_Crop_Tomato_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[23],Single,5,Plant_Crop_Chilli_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[24],Single,3,Plant_Crop_Cotton_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[25],Single,3,Plant_Crop_Rice_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[26],Single,1,Plant_Crop_Onion_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[27],Single,1,Plant_Crop_Potato_Item,1,4
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[28],Single,20,Ingredient_Fibre,2,6
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[29],Single,20,Ingredient_Tree_Sap,1,2
Zone1_Kweebec_Tier1,Server/Drops/Prefabs/Zone1_Kweebec_Tier1.json,Prefabs,Container/Containers[0]/Containers[30],Single,5,Ingredient_Salt,1,2
